subjID,condition,phase,target,correct_choice,wrong_choice,correct_order,trial_type,response,accuracy,catch_accuracy
2019-07-16-123736,words,test,the_re,tha_the_re,the_re_tha,2,post-pre,2,1,0.4
2019-07-16-123736,words,test,na_to,na_to_ni,we_ji_ja,2,post-diff,2,1,0.4
2019-07-16-123736,words,test,ja_no,yi_ja_no,ja_no_yi,1,post-pre,2,0,0.4
2019-07-16-123736,words,test,ra_tho,ji_ra_tho,ra_tho_ji,2,post-pre,2,1,0.4
2019-07-16-123736,words,test,ye_ni,ta_ye_ni,ye_ni_ta,2,post-pre,2,1,0.4
2019-07-16-130433,shapes,test,ring_right,ellipse_ring_right,ring_right_ellipse,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,triangle_octagon,triangle_octagon_arrow,quatrefoil_kite_pac,2,post-diff,2,1,0.533333333333333
2019-07-16-130433,shapes,test,quatrefoil_cross,octagon_quatrefoil_cross,quatrefoil_cross_octagon,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,star_pentagon,ring_star_pentagon,octagon_kite_quatrefoil,2,pre-diff,2,1,0.533333333333333
2019-07-16-130433,shapes,test,right_semicircle,circle_right_semicircle,right_semicircle_circle,1,post-pre,1,1,0.533333333333333
2019-07-16-130433,shapes,test,pac_rectangle,ring_pac_rectangle,pac_rectangle_ring,1,post-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,arrow_scalene,arrow_scalene,semicircle_ring_trapeze,2,ident-diff,2,1,0.533333333333333
2019-07-16-130433,shapes,test,arrow_pentagon,rectangle_arrow_pentagon,arrow_pentagon_rectangle,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,circle_hexagon,circle_hexagon,circle_hexagon_rectangle,1,ident-post,2,0,0.533333333333333
2019-07-16-130433,shapes,test,square_hexagon,square_hexagon,right_arrow_star,1,ident-diff,1,1,0.533333333333333
2019-07-16-130433,shapes,test,square_octagon,hexagon_square_octagon,square_octagon_hexagon,1,post-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,hexagon_ellipse,rectangle_hexagon_ellipse,hexagon_ellipse_rectangle,1,post-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,ring_scalene,pentagon_ring_scalene,ring_scalene_pentagon,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,heart_kite,heart_kite,ring_heart_kite,1,ident-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,ring_pac,quatrefoil_ring_pac,cross_heart_trapeze,1,pre-diff,2,0,0.533333333333333
2019-07-16-130433,shapes,test,rectangle_pentagon,heart_rectangle_pentagon,kite_triangle_quatrefoil,2,pre-diff,2,1,0.533333333333333
2019-07-16-130433,shapes,test,circle_octagon,right_circle_octagon,circle_octagon_right,1,post-pre,1,1,0.533333333333333
2019-07-16-130433,shapes,test,circle_ellipse,circle_ellipse,kite_circle_ellipse,1,ident-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,hexagon_crescent,hexagon_crescent,hexagon_crescent_kite,1,ident-post,2,0,0.533333333333333
2019-07-16-130433,shapes,test,parallelogram_cross,quatrefoil_parallelogram_cross,parallelogram_cross_quatrefoil,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,heart_trapeze,hexagon_heart_trapeze,heart_trapeze_hexagon,1,post-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,heart_square,hexagon_heart_square,heart_square_hexagon,1,post-pre,1,1,0.533333333333333
2019-07-16-130433,shapes,test,heart_rectangle,quatrefoil_heart_rectangle,heart_rectangle_quatrefoil,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,pentagon_ellipse,polygon_pentagon_ellipse,pentagon_ellipse_polygon,2,post-pre,1,0,0.533333333333333
2019-07-16-130433,shapes,test,scalene_pac,trefoil_scalene_pac,scalene_pac_trefoil,1,post-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,right_trapeze,right_trapeze,heart_diamond_quatrefoil,1,ident-diff,1,1,0.533333333333333
2019-07-16-130433,shapes,test,right_polygon,right_polygon_ellipse,semicircle_scalene_arrow,1,post-diff,2,0,0.533333333333333
2019-07-16-130433,shapes,test,heart_hexagon,heart_hexagon,diamond_heart_hexagon,1,ident-pre,1,1,0.533333333333333
2019-07-16-130433,shapes,test,diamond_kite,polygon_diamond_kite,diamond_kite_polygon,1,post-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,kite_trapeze,kite_trapeze,kite_trapeze_heart,1,ident-post,2,0,0.533333333333333
2019-07-16-130433,shapes,test,star_semicircle,parallelogram_star_semicircle,star_semicircle_parallelogram,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,triangle_trefoil,polygon_triangle_trefoil,triangle_trefoil_polygon,1,post-pre,1,1,0.533333333333333
2019-07-16-130433,shapes,test,triangle_trapeze,trefoil_triangle_trapeze,triangle_trapeze_trefoil,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,triangle_ring,right_triangle_ring,triangle_ring_right,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,octagon_rectangle,heart_octagon_rectangle,octagon_rectangle_heart,1,post-pre,2,0,0.533333333333333
2019-07-16-130433,shapes,test,semicircle_kite,right_semicircle_kite,semicircle_kite_right,2,post-pre,2,1,0.533333333333333
2019-07-16-130433,shapes,test,parallelogram_kite,trapeze_parallelogram_kite,parallelogram_kite_trapeze,1,post-pre,1,1,0.533333333333333
2019-07-16-130433,shapes,test,diamond_trefoil,diamond_trefoil_arrow,quatrefoil_pac_octagon,2,post-diff,2,1,0.533333333333333
2019-07-16-130433,shapes,test,octagon_right,pac_octagon_right,octagon_right_pac,1,post-pre,1,1,0.533333333333333
2019-07-16-130433,shapes,test,scalene_ellipse,polygon_scalene_ellipse,scalene_ellipse_polygon,1,post-pre,2,0,0.533333333333333
2019-07-16-132247,words,test,mo_we,ke_mo_we,mo_we_ke,1,post-pre,1,1,0.266666666666667
2019-07-16-132247,words,test,tha_ya,re_tha_ya,tha_ya_re,1,post-pre,2,0,0.266666666666667
2019-07-16-132247,words,test,tha_ja,yu_tha_ja,tha_ja_yu,2,post-pre,2,1,0.266666666666667
2019-07-16-132247,words,test,jo_te,ro_jo_te,jo_te_ro,2,post-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,me_yu,no_me_yu,me_yu_no,1,post-pre,2,0,0.266666666666667
2019-07-16-132247,words,test,ti_to,me_ti_to,ti_to_me,1,post-pre,2,0,0.266666666666667
2019-07-16-132247,words,test,yo_ti,ja_yo_ti,yo_ti_ja,1,post-pre,1,1,0.266666666666667
2019-07-16-132247,words,test,bo_wa,bo_wa,bu_ri_je,2,ident-diff,2,1,0.266666666666667
2019-07-16-132247,words,test,yi_me,the_yi_me,yi_me_the,1,post-pre,2,0,0.266666666666667
2019-07-16-132247,words,test,bu_ji,ne_bu_ji,bu_ji_ne,2,post-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,ju_ro,ju_ro_ko,ke_yo_jo,1,post-diff,2,0,0.266666666666667
2019-07-16-132247,words,test,ri_the,ri_the,ja_bo_te,2,ident-diff,1,0,0.266666666666667
2019-07-16-132247,words,test,bu_no,bu_no_na,tho_jo_ta,1,post-diff,2,0,0.266666666666667
2019-07-16-132247,words,test,te_we,ke_te_we,te_we_ke,2,post-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,ya_we,wa_ya_we,ya_we_wa,1,post-pre,2,0,0.266666666666667
2019-07-16-132247,words,test,ju_wa,ye_ju_wa,ju_wa_ye,2,post-pre,2,1,0.266666666666667
2019-07-16-132247,words,test,ye_ju,tho_ye_ju,ti_na_thi,2,pre-diff,1,0,0.266666666666667
2019-07-16-132247,words,test,thi_yi,ko_thi_yi,thi_yi_ko,2,post-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,tha_ji,tha_ji,ni_tha_ji,2,ident-pre,2,1,0.266666666666667
2019-07-16-132247,words,test,thu_mo,jo_thu_mo,thu_mo_jo,2,post-pre,2,1,0.266666666666667
2019-07-16-132247,words,test,tha_te,bo_tha_te,tha_te_bo,1,post-pre,1,1,0.266666666666667
2019-07-16-132247,words,test,thi_na,to_thi_na,yu_ni_ya,1,pre-diff,1,1,0.266666666666667
2019-07-16-132247,words,test,re_yo,ya_re_yo,re_yo_ya,1,post-pre,1,1,0.266666666666667
2019-07-16-132247,words,test,tha_wa,we_tha_wa,tha_wa_we,1,post-pre,1,1,0.266666666666667
2019-07-16-132247,words,test,ri_je,we_ri_je,ri_je_we,2,post-pre,2,1,0.266666666666667
2019-07-16-132247,words,test,to_na,ja_to_na,to_na_ja,2,post-pre,2,1,0.266666666666667
2019-07-16-132247,words,test,mo_te,ra_mo_te,mo_te_ra,2,post-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,yi_te,ro_yi_te,yi_te_ro,2,post-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,thu_bu,thu_bu,thu_bu_to,2,ident-post,1,0,0.266666666666667
2019-07-16-132247,words,test,ja_me,bo_ja_me,ja_me_bo,1,post-pre,2,0,0.266666666666667
2019-07-16-132247,words,test,re_yu,je_re_yu,re_yu_je,2,post-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,ji_na,ji_na,re_ji_na,2,ident-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,yi_we,yi_we,ni_ye_ya,1,ident-diff,2,0,0.266666666666667
2019-07-16-132247,words,test,me_ne,ro_me_ne,me_ne_ro,2,post-pre,2,1,0.266666666666667
2019-07-16-132247,words,test,bu_to,bu_to,no_bu_to,2,ident-pre,1,0,0.266666666666667
2019-07-16-132247,words,test,thu_tha,thu_tha,thu_tha_te,1,ident-post,1,1,0.266666666666667
2019-07-16-132247,words,test,bo_no,bo_no,bo_no_ne,2,ident-post,1,0,0.266666666666667
2019-07-16-132247,words,test,ja_no,the_ja_no,na_thu_the,1,pre-diff,2,0,0.266666666666667
2019-07-16-132247,words,test,re_ra,re_ra_ji,tho_bo_to,2,post-diff,1,0,0.266666666666667
2019-07-16-132247,words,test,to_ko,ja_to_ko,to_ko_ja,2,post-pre,1,0,0.266666666666667
2019-07-16-134553,shapes,test,right_trapeze,right_trapeze,star_polygon_hexagon,2,ident-diff,2,1,1
2019-07-16-134553,shapes,test,ellipse_hexagon,arrow_ellipse_hexagon,ellipse_hexagon_arrow,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,scalene_star,scalene_star,scalene_star_kite,1,ident-post,1,1,1
2019-07-16-134553,shapes,test,rectangle_kite,polygon_rectangle_kite,rectangle_kite_polygon,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,cross_pac,cross_pac_trapeze,ellipse_diamond_right,1,post-diff,1,1,1
2019-07-16-134553,shapes,test,hexagon_polygon,cross_hexagon_polygon,hexagon_polygon_cross,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,hexagon_octagon,diamond_hexagon_octagon,hexagon_octagon_diamond,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,trefoil_diamond,ellipse_trefoil_diamond,trefoil_diamond_ellipse,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,trefoil_circle,scalene_trefoil_circle,trefoil_circle_scalene,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,trapeze_ring,circle_trapeze_ring,trapeze_ring_circle,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,triangle_star,triangle_star,semicircle_triangle_star,2,ident-pre,2,1,1
2019-07-16-134553,shapes,test,cross_diamond,arrow_cross_diamond,cross_diamond_arrow,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,arrow_pac,star_arrow_pac,arrow_pac_star,1,post-pre,1,1,1
2019-07-16-134553,shapes,test,pentagon_crescent,pentagon_crescent,trapeze_pentagon_crescent,1,ident-pre,1,1,1
2019-07-16-134553,shapes,test,crescent_kite,crescent_kite_polygon,scalene_right_cross,2,post-diff,2,1,1
2019-07-16-134553,shapes,test,crescent_diamond,trapeze_crescent_diamond,crescent_diamond_trapeze,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,square_polygon,scalene_square_polygon,square_polygon_scalene,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,polygon_cross,parallelogram_polygon_cross,polygon_cross_parallelogram,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,cross_trefoil,diamond_cross_trefoil,cross_trefoil_diamond,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,square_parallelogram,square_parallelogram,ellipse_arrow_circle,2,ident-diff,2,1,1
2019-07-16-134553,shapes,test,semicircle_octagon,ellipse_semicircle_octagon,semicircle_octagon_ellipse,1,post-pre,1,1,1
2019-07-16-134553,shapes,test,polygon_kite,right_polygon_kite,diamond_ellipse_semicircle,2,pre-diff,2,1,1
2019-07-16-134553,shapes,test,arrow_semicircle,cross_arrow_semicircle,arrow_semicircle_cross,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,pentagon_trapeze,cross_pentagon_trapeze,pentagon_trapeze_cross,1,post-pre,1,1,1
2019-07-16-134553,shapes,test,star_pac,ring_star_pac,quatrefoil_diamond_polygon,2,pre-diff,2,1,1
2019-07-16-134553,shapes,test,scalene_ring,pentagon_scalene_ring,heart_trefoil_semicircle,2,pre-diff,2,1,1
2019-07-16-134553,shapes,test,triangle_circle,triangle_circle,triangle_circle_arrow,2,ident-post,2,1,1
2019-07-16-134553,shapes,test,ellipse_square,ellipse_square,polygon_ellipse_square,2,ident-pre,2,1,1
2019-07-16-134553,shapes,test,quatrefoil_parallelogram,ring_quatrefoil_parallelogram,quatrefoil_parallelogram_ring,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,hexagon_crescent,semicircle_hexagon_crescent,hexagon_crescent_semicircle,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,pentagon_trefoil,pentagon_trefoil,star_octagon_heart,1,ident-diff,1,1,1
2019-07-16-134553,shapes,test,pentagon_semicircle,circle_pentagon_semicircle,pentagon_semicircle_circle,1,post-pre,1,1,1
2019-07-16-134553,shapes,test,trefoil_pac,kite_trefoil_pac,trefoil_pac_kite,2,post-pre,1,0,1
2019-07-16-134553,shapes,test,trefoil_octagon,quatrefoil_trefoil_octagon,trefoil_octagon_quatrefoil,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,heart_octagon,pentagon_heart_octagon,heart_octagon_pentagon,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,circle_trapeze,rectangle_circle_trapeze,circle_trapeze_rectangle,1,post-pre,2,0,1
2019-07-16-134553,shapes,test,kite_diamond,pac_kite_diamond,kite_diamond_pac,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,polygon_right,polygon_right,polygon_right_trefoil,2,ident-post,2,1,1
2019-07-16-134553,shapes,test,rectangle_ring,arrow_rectangle_ring,rectangle_ring_arrow,2,post-pre,2,1,1
2019-07-16-134553,shapes,test,trapeze_quatrefoil,trapeze_quatrefoil_cross,square_star_hexagon,1,post-diff,1,1,1
2019-07-23-123600,words,test,yi_yo,yi_yo,ni_yi_yo,2,ident-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,yi_mo,yi_mo,yi_mo_ra,1,ident-post,1,1,0.733333333333333
2019-07-23-123600,words,test,bu_na,yi_bu_na,ri_to_tha,1,pre-diff,1,1,0.733333333333333
2019-07-23-123600,words,test,re_thi,ro_re_thi,re_thi_ro,2,post-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,ra_thi,no_ra_thi,ra_thi_no,2,post-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,we_re,ji_we_re,we_re_ji,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,tha_ko,yu_tha_ko,tha_ko_yu,1,post-pre,1,1,0.733333333333333
2019-07-23-123600,words,test,ya_wa,ya_wa_no,mo_jo_ye,1,post-diff,1,1,0.733333333333333
2019-07-23-123600,words,test,ju_thi,we_ju_thi,ju_thi_we,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,ju_ye,ju_ye,je_ju_ye,2,ident-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,ya_re,no_ya_re,ya_re_no,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,ji_re,ti_ji_re,ji_re_ti,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,mo_me,mo_me_wa,je_ri_tho,1,post-diff,1,1,0.733333333333333
2019-07-23-123600,words,test,ro_ji,wa_ro_ji,ro_ji_wa,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,ro_no,ro_no_je,mo_jo_yi,2,post-diff,2,1,0.733333333333333
2019-07-23-123600,words,test,je_wa,je_wa,re_yi_bu,2,ident-diff,2,1,0.733333333333333
2019-07-23-123600,words,test,je_ni,je_ni,je_ni_ti,2,ident-post,1,0,0.733333333333333
2019-07-23-123600,words,test,wa_bu,tha_wa_bu,wa_bu_tha,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,we_ti,we_ti,thu_we_ti,2,ident-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,ro_yo,ri_ro_yo,wa_to_ra,2,pre-diff,2,1,0.733333333333333
2019-07-23-123600,words,test,ni_ja,ju_ni_ja,ni_ja_ju,2,post-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,re_ja,re_ja,ya_bo_tho,2,ident-diff,2,1,0.733333333333333
2019-07-23-123600,words,test,tha_ri,te_tha_ri,tha_ri_te,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,ri_ti,the_ri_ti,ri_ti_the,2,post-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,to_ju,ni_to_ju,to_ju_ni,1,post-pre,1,1,0.733333333333333
2019-07-23-123600,words,test,the_yi,jo_the_yi,ra_we_yu,2,pre-diff,2,1,0.733333333333333
2019-07-23-123600,words,test,ji_yo,ji_yo,ne_na_we,2,ident-diff,2,1,0.733333333333333
2019-07-23-123600,words,test,to_jo,ni_to_jo,to_jo_ni,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,the_ye,bu_the_ye,the_ye_bu,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,ju_mo,thu_ju_mo,ju_mo_thu,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,tha_ne,yo_tha_ne,tha_ne_yo,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,ke_ja,yu_ke_ja,ke_ja_yu,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,the_me,na_the_me,the_me_na,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,mo_ra,ye_mo_ra,mo_ra_ye,2,post-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,ji_jo,yi_ji_jo,ji_jo_yi,1,post-pre,2,0,0.733333333333333
2019-07-23-123600,words,test,re_jo,re_jo,re_jo_bo,1,ident-post,2,0,0.733333333333333
2019-07-23-123600,words,test,wa_tho,ni_wa_tho,wa_tho_ni,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,bo_ri,mo_bo_ri,bo_ri_mo,2,post-pre,2,1,0.733333333333333
2019-07-23-123600,words,test,no_na,the_no_na,no_na_the,2,post-pre,1,0,0.733333333333333
2019-07-23-123600,words,test,na_te,tho_na_te,na_te_tho,1,post-pre,2,0,0.733333333333333
2019-07-23-125712,shapes,test,octagon_triangle,octagon_triangle,star_circle_pentagon,1,ident-diff,1,1,0.466666666666667
2019-07-23-125712,shapes,test,kite_trapeze,kite_trapeze,crescent_heart_ring,2,ident-diff,1,0,0.466666666666667
2019-07-23-125712,shapes,test,polygon_trefoil,polygon_trefoil,polygon_trefoil_octagon,1,ident-post,2,0,0.466666666666667
2019-07-23-125712,shapes,test,ring_trapeze,ring_trapeze,ring_trapeze_semicircle,2,ident-post,1,0,0.466666666666667
2019-07-23-125712,shapes,test,cross_circle,pac_cross_circle,cross_circle_pac,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,pac_pentagon,pac_pentagon,pac_pentagon_octagon,1,ident-post,2,0,0.466666666666667
2019-07-23-125712,shapes,test,pac_kite,diamond_pac_kite,pac_kite_diamond,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,arrow_triangle,arrow_triangle_octagon,pac_quatrefoil_ellipse,2,post-diff,1,0,0.466666666666667
2019-07-23-125712,shapes,test,quatrefoil_ellipse,star_quatrefoil_ellipse,arrow_trefoil_semicircle,1,pre-diff,2,0,0.466666666666667
2019-07-23-125712,shapes,test,arrow_pentagon,square_arrow_pentagon,scalene_square_parallelogram,1,pre-diff,1,1,0.466666666666667
2019-07-23-125712,shapes,test,semicircle_ellipse,trefoil_semicircle_ellipse,semicircle_ellipse_trefoil,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,octagon_trapeze,octagon_trapeze_right,ellipse_right_arrow,1,post-diff,1,1,0.466666666666667
2019-07-23-125712,shapes,test,crescent_diamond,pac_crescent_diamond,crescent_diamond_pac,2,post-pre,1,0,0.466666666666667
2019-07-23-125712,shapes,test,polygon_crescent,semicircle_polygon_crescent,polygon_crescent_semicircle,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,rectangle_trapeze,ellipse_rectangle_trapeze,ring_arrow_triangle,2,pre-diff,1,0,0.466666666666667
2019-07-23-125712,shapes,test,cross_crescent,circle_cross_crescent,cross_crescent_circle,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,circle_crescent,square_circle_crescent,circle_crescent_square,1,post-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,pac_trapeze,heart_pac_trapeze,pac_trapeze_heart,1,post-pre,2,0,0.466666666666667
2019-07-23-125712,shapes,test,quatrefoil_square,quatrefoil_square,semicircle_quatrefoil_square,1,ident-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,quatrefoil_semicircle,right_quatrefoil_semicircle,quatrefoil_semicircle_right,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,circle_parallelogram,cross_circle_parallelogram,circle_parallelogram_cross,2,post-pre,1,0,0.466666666666667
2019-07-23-125712,shapes,test,trapeze_circle,diamond_trapeze_circle,trapeze_circle_diamond,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,square_heart,semicircle_square_heart,square_heart_semicircle,1,post-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,semicircle_right,circle_semicircle_right,semicircle_right_circle,1,post-pre,2,0,0.466666666666667
2019-07-23-125712,shapes,test,hexagon_scalene,hexagon_scalene,triangle_hexagon_scalene,1,ident-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,heart_pentagon,polygon_heart_pentagon,heart_pentagon_polygon,1,post-pre,2,0,0.466666666666667
2019-07-23-125712,shapes,test,arrow_kite,right_arrow_kite,arrow_kite_right,1,post-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,polygon_triangle,parallelogram_polygon_triangle,polygon_triangle_parallelogram,1,post-pre,2,0,0.466666666666667
2019-07-23-125712,shapes,test,right_kite,pac_right_kite,right_kite_pac,1,post-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,heart_trapeze,heart_trapeze,kite_triangle_rectangle,2,ident-diff,2,1,0.466666666666667
2019-07-23-125712,shapes,test,kite_circle,heart_kite_circle,kite_circle_heart,1,post-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,kite_ellipse,ring_kite_ellipse,kite_ellipse_ring,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,ring_quatrefoil,ring_quatrefoil,trefoil_ring_quatrefoil,2,ident-pre,1,0,0.466666666666667
2019-07-23-125712,shapes,test,pac_scalene,heart_pac_scalene,pac_scalene_heart,1,post-pre,2,0,0.466666666666667
2019-07-23-125712,shapes,test,octagon_cross,hexagon_octagon_cross,octagon_cross_hexagon,1,post-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,ring_arrow,cross_ring_arrow,ring_arrow_cross,1,post-pre,2,0,0.466666666666667
2019-07-23-125712,shapes,test,right_circle,pac_right_circle,right_circle_pac,1,post-pre,1,1,0.466666666666667
2019-07-23-125712,shapes,test,hexagon_parallelogram,rectangle_hexagon_parallelogram,hexagon_parallelogram_rectangle,2,post-pre,2,1,0.466666666666667
2019-07-23-125712,shapes,test,cross_scalene,cross_scalene_circle,ellipse_star_semicircle,1,post-diff,1,1,0.466666666666667
2019-07-23-125712,shapes,test,ring_circle,arrow_ring_circle,ring_circle_arrow,2,post-pre,2,1,0.466666666666667
2019-07-23-131812,words,test,mo_yu,we_mo_yu,mo_yu_we,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,ro_me,tho_ro_me,yi_te_bu,2,pre-diff,2,1,0.666666666666667
2019-07-23-131812,words,test,ya_jo,na_ya_jo,ya_jo_na,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,ya_te,ya_te_tho,tha_na_me,2,post-diff,1,0,0.666666666666667
2019-07-23-131812,words,test,ri_te,na_ri_te,ri_te_na,2,post-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,wa_yi,we_wa_yi,ti_ko_ya,1,pre-diff,1,1,0.666666666666667
2019-07-23-131812,words,test,we_ja,we_ja_ni,ni_ti_me,1,post-diff,2,0,0.666666666666667
2019-07-23-131812,words,test,ja_na,bo_ja_na,ja_na_bo,2,post-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,thi_te,thi_te,thi_te_bo,2,ident-post,2,1,0.666666666666667
2019-07-23-131812,words,test,bu_ko,ro_bu_ko,bu_ko_ro,2,post-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,yi_ja,ni_yi_ja,yi_ja_ni,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,ti_ja,jo_ti_ja,ti_ja_jo,2,post-pre,2,1,0.666666666666667
2019-07-23-131812,words,test,ni_ra,te_ni_ra,ni_ra_te,2,post-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,ri_the,ri_the,ja_tho_tha,2,ident-diff,1,0,0.666666666666667
2019-07-23-131812,words,test,yo_na,yu_yo_na,yo_na_yu,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,ti_ra,ti_ra,tha_ti_ra,2,ident-pre,2,1,0.666666666666667
2019-07-23-131812,words,test,ye_to,no_ye_to,ye_to_no,1,post-pre,1,1,0.666666666666667
2019-07-23-131812,words,test,ye_ja,ye_ja,ko_yo_ji,2,ident-diff,1,0,0.666666666666667
2019-07-23-131812,words,test,ne_thu,ti_ne_thu,ne_thu_ti,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,mo_re,jo_mo_re,mo_re_jo,2,post-pre,2,1,0.666666666666667
2019-07-23-131812,words,test,tho_ra,ri_tho_ra,tho_ra_ri,2,post-pre,1,0,0.666666666666667
2019-07-23-131812,words,test,thu_ra,thu_ra,thu_ra_bu,1,ident-post,1,1,0.666666666666667
2019-07-23-131812,words,test,no_bo,na_no_bo,no_bo_na,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,tha_ye,mo_tha_ye,tha_ye_mo,1,post-pre,2,0,0.666666666666667
2019-07-23-131812,words,test,yo_te,ke_yo_te,yo_te_ke,1,post-pre,1,1,0.666666666666667
2019-07-23-131812,words,test,thi_ra,thi_ra_mo,ta_ya_mo,2,post-diff,2,1,0.666666666666667
2019-07-23-131812,words,test,re_thi,ni_re_thi,re_thi_ni,1,post-pre,1,1,0.666666666666667
2019-07-23-131812,words,test,thu_te,yo_thu_te,thu_te_yo,1,post-pre,1,1,0.666666666666667
2019-07-23-131812,words,test,tha_to,tha_to,tha_to_we,2,ident-post,2,1,0.666666666666667
2019-07-23-131812,words,test,ke_yu,jo_ke_yu,ke_yu_jo,2,post-pre,2,1,0.666666666666667
